State,Category,Sub-Category1,Sub-Category2,Sub-Category 3,Sub-Category 4,Display Names,2010,2011,2012
MAHARASHTRA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),6. Industry and Minerals ,Industry and Minerals,25085.6,27894.2,30905.3
MANIPUR,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),6. Industry and Minerals ,Industry and Minerals,2902.5,2994.7,2147.9
MEGHALAYA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),6. Industry and Minerals ,Industry and Minerals,2357,3167.6,3633.1
MIZORAM,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),6. Industry and Minerals ,Industry and Minerals,1488.4,1752.2,3295.8
NAGALAND,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),6. Industry and Minerals ,Industry and Minerals,3261.6,3365.6,2861.4
PUNJAB,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),6. Industry and Minerals ,Industry and Minerals,5834.1,4933.9,4551.8
SIKKIM,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),6. Industry and Minerals ,Industry and Minerals,985.6,2613,3350.8
TRIPURA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),6. Industry and Minerals ,Industry and Minerals,2294,2583.7,1914
UTTARAKHAND,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),6. Industry and Minerals ,Industry and Minerals,9393.8,8728.9,8434.8
UTTAR PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),6. Industry and Minerals ,Industry and Minerals,46337.3,54497.4,50433.3
MADHYA PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,34754.5,147859.6,42100.4
ANDHRA PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,4942,6030,3663.6
ASSAM,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,502.1,890,5045.9
ODISHA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,2050,2850,2513.3
GUJARAT,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,2592.5,850,2210
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,NA,9950,NA
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,NA,29551.6,NA
WEST BENGAL,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,713.2,1379.8,2523
ARUNACHAL PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,NA,NA,NA
BIHAR,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,8784.9,7960.4,11912.7
CHHATTISGARH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,NA,NA,NA
GOA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,NA,NA,NA
HARYANA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,2235.6,2280,4363.7
HIMACHAL PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,1929.7,3700,3550
J&K,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,NA,NA,NA
JHARKHAND,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,4080,3122.6,6530
KERALA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,NA,100,187.5
MAHARASHTRA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,243.5,1885.2,3591.9
MANIPUR,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,NA,NA,NA
MEGHALAYA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,231,724.3,NA
MIZORAM,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,NA,NA,NA
NAGALAND,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,NA,NA,NA
PUNJAB,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,NA,NA,NA
SIKKIM,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,NA,NA,NA
TRIPURA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,NA,50,NA
UTTARAKHAND,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,582.7,3982.4,2242
UTTAR PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,NA,NA,NA
MADHYA PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,483.5,624.5,770.5
ANDHRA PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,NA,NA,NA
ASSAM,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,258.7,424.5,678.1
ODISHA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,48.6,96,300
GUJARAT,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,952.9,7320.1,12406.6
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,5323.5,8869.9,9945.1
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,1347.8,13401.1,20768.2
WEST BENGAL,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,438.6,1021.2,1509.7
ARUNACHAL PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,1208.4,2055.9,1337.1
BIHAR,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,NA,70,20
CHHATTISGARH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,1523,4040,5020
GOA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,18.9,34.5,34.5
HARYANA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,3317.4,4280,4200
HIMACHAL PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,133.5,13,10
J&K,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,2485.5,3628.2,5851.7
JHARKHAND,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,5960,3965.1,6732
KERALA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,NA,590,100
MAHARASHTRA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,46.7,341.3,330.5
MANIPUR,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,803.9,1105.2,1454.4
MEGHALAYA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,55.1,1241.5,2503.3
MIZORAM,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,433.7,648.9,1402.7
NAGALAND,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,533.2,1013.2,1587.2
PUNJAB,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,1655.7,6942.7,11989.1
SIKKIM,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,348,2190.5,2185.2
TRIPURA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,NA,48.7,37.4
UTTARAKHAND,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,NA,5,4601
UTTAR PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,21112.3,28200.9,31715.7
MADHYA PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,2105,2401,8126.2
ANDHRA PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,10054.5,9051,16566.4
ASSAM,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,18.7,164,128.8
ODISHA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,NA,NA,NA
GUJARAT,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,234.1,239.2,264.2
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,1789.3,21.2,35.3
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,1182.5,1572.5,1722.5
WEST BENGAL,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,1397.9,1273.6,1641.8
ARUNACHAL PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,NA,NA,NA
BIHAR,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,NA,NA,NA
CHHATTISGARH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,593.6,930,3410
GOA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,6.1,26.2,100.2
HARYANA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,2468.2,NA,NA
HIMACHAL PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,3,2.9,3.6
J&K,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,279.7,200,200
JHARKHAND,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,127.7,126.7,167.2
KERALA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,35.8,36.5,37.5
MAHARASHTRA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,2354.3,2579.1,2129.7
MANIPUR,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,NA,NA,NA
MEGHALAYA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,NA,1.2,1.2
MIZORAM,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,NA,NA,NA
NAGALAND,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,NA,NA,NA
PUNJAB,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,NA,NA,NA
SIKKIM,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,NA,NA,NA
TRIPURA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,NA,NA,NA
UTTARAKHAND,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,NA,5,NA
UTTAR PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),a) Social Services ( 1 to 7),7. Others,State Loans-Others,4203.1,3099.4,3595.2
MADHYA PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,20293.6,17250.7,23493.3
ANDHRA PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,10583.1,19248.3,27911.2
ASSAM,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
ODISHA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
GUJARAT,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
RAJASTHAN,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
TAMIL NADU,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
WEST BENGAL,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
ARUNACHAL PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
BIHAR,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
CHHATTISGARH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
GOA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
HARYANA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
HIMACHAL PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
J&K,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
JHARKHAND,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
KERALA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
MAHARASHTRA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
MANIPUR,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
MEGHALAYA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
MIZORAM,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
NAGALAND,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
PUNJAB,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
SIKKIM,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
TRIPURA,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,0.1,NA,0.2
UTTARAKHAND,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
UTTAR PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,NA,NA,NA
MADHYA PRADESH,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),7. Village and Small Industries,State Loans-Village,NA,NA,691
